Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.01,3.0,30189,856,5658,320,5130,3047,8795,8221,841,0,841,2650,2002,648,12043,10,317,0,0,0,46820,39,406,405,0,0,0,45,39,6,451,0,0,0,0,0,1672,39,1995,1067,1987,0,1987,426,401,25,2785,0,1645,0,0,0,10746,39,109,159,25,0,25,27,25,2,138,0,23,0,0,0,601,37,851,1,2383,0,2383,1862,1799,63,700,0,1922,0,2474,0,6548,3643,552,0,1701,0,1701,794,782,12,17,0,649,0,2381,0,2578,3516,fiducial_notides_pericirc
0.014,3.0,24395,46,5293,141,5571,3860,5834,5162,298,0,298,1750,1471,279,7830,8,362,0,0,0,40283,35,2,1,0,0,0,43,35,8,43,0,2,0,0,0,56,35,1036,227,3502,0,3502,244,239,5,1640,0,3190,0,0,0,9967,19,42,12,67,0,67,20,20,0,73,0,56,0,0,0,263,18,843,8,2687,0,2687,1993,1938,55,482,0,1879,0,3163,0,6380,4680,701,1,2230,0,2230,928,914,14,22,0,814,0,3023,0,3248,4472,fiducial_notides_pericirc
0.017,3.0,22489,30,4646,135,6080,4399,3998,4972,36,0,36,1419,1224,195,5912,6,72,0,0,0,38644,65,0,2,0,0,0,27,23,4,26,0,1,0,0,0,36,23,1686,276,2138,0,2138,347,343,4,2197,0,2104,0,1,0,8923,52,63,1,36,0,36,35,35,0,97,0,36,0,1,0,238,32,830,0,3116,0,3116,2130,2082,48,419,0,1953,0,3704,0,6678,5473,731,0,2547,0,2547,1121,1109,12,14,0,843,0,3542,0,3580,5218,fiducial_notides_pericirc
0.02,3.0,16860,11,4058,122,6500,4905,2016,4175,3,0,3,655,567,88,3248,11,19,0,0,0,29668,42,0,0,0,0,0,9,9,0,9,0,0,0,0,0,10,9,1789,267,1345,0,1345,188,187,1,2401,0,1335,0,0,0,7830,56,83,0,21,0,21,12,12,0,101,0,21,0,0,0,233,11,957,0,3333,0,3333,2205,2174,31,371,1,2022,0,4102,0,6842,6147,862,0,2743,0,2743,1300,1292,8,12,1,972,0,3921,0,3942,5868,fiducial_notides_pericirc
0.03,3.0,8034,2,3765,181,6558,5047,334,2757,0,0,0,23,0,23,418,6,0,0,0,0,14995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2429,77,22,0,22,132,130,2,3636,0,24,0,0,0,7416,27,151,2,0,0,0,14,14,0,176,0,3,0,0,0,340,18,833,2,3349,0,3349,2373,2352,21,336,0,1499,0,4720,0,6029,7084,686,0,2646,0,2646,1715,1713,2,11,0,806,0,4230,0,3618,6476,fiducial_notides_pericirc
0.0001,5.0,36563,5872,7385,1164,12969,12501,2353,23140,1076,0,1076,1518,210,1308,4925,8,24,0,0,0,23321,87,2243,2392,62,0,62,1171,105,1066,3465,8,13,0,0,0,10944,9,1485,3177,2587,0,2587,39,11,28,3421,0,728,0,0,0,9870,741,828,243,54,0,54,39,11,28,193,0,728,0,0,0,1292,741,7532,0,4559,0,4559,870,743,127,156,1,8322,0,4489,0,13040,12869,7488,0,4240,0,4240,771,738,33,9,1,8006,0,4486,0,12115,12866,fiducial_notides_pericirc
0.0002,5.0,37729,6020,6689,1183,11916,8937,2812,23430,1234,0,1234,1741,233,1508,5763,11,27,0,0,0,27374,117,2438,2273,63,0,63,1242,74,1168,3738,11,7,0,0,0,11508,10,1449,2907,2182,0,2182,65,17,48,3025,0,700,0,0,0,9085,635,842,236,43,0,43,62,15,47,321,0,626,0,0,0,1472,635,7584,0,2654,0,2654,1671,1420,251,1587,5,8453,0,1874,0,13897,9902,6157,0,1313,0,1313,1467,1385,82,28,5,7201,0,1708,0,8199,9651,fiducial_notides_pericirc
0.0004,5.0,40359,7133,6970,1285,16933,15693,5385,21543,2429,0,2429,2526,277,2249,9552,6,879,0,0,0,40075,467,3138,2022,234,0,234,1736,84,1652,4895,4,215,0,0,0,13775,6,947,1670,4079,0,4079,206,26,180,3062,0,2183,0,0,0,12594,415,797,167,153,0,153,168,24,144,605,0,513,0,0,0,2086,415,12226,0,2040,0,2040,2661,2378,283,883,8,13518,0,2530,0,17003,16818,11642,0,1674,0,1674,2377,2288,89,47,8,13160,0,2486,0,14623,16728,fiducial_notides_pericirc
0.0006,5.0,41152,7490,7009,1250,15809,12101,6372,19918,3856,0,3856,2821,224,2597,10627,7,2515,0,0,0,49507,531,3594,1928,91,0,91,1873,101,1772,5488,5,72,0,0,0,14564,6,977,1538,4228,0,4228,209,43,166,3231,0,2191,0,1,0,13293,255,803,175,112,0,112,160,34,126,755,0,319,0,1,0,2206,255,11643,0,1234,0,1234,2929,2665,264,2805,23,11697,0,1305,0,18455,13109,9402,0,506,0,506,2193,2131,62,51,23,10874,0,1176,0,11371,12808,fiducial_notides_pericirc
0.0008,5.0,41666,7715,7001,1175,12208,9071,7525,18058,4876,0,4876,3001,268,2733,11801,4,3701,0,0,0,55855,544,3838,1835,107,0,107,1933,136,1797,5793,4,86,0,0,0,15093,8,992,1468,4248,0,4248,224,46,178,2975,0,2498,0,1,0,13523,107,760,152,112,0,112,151,27,124,841,0,181,0,1,0,2222,107,8057,0,1269,0,1269,2878,2609,269,1981,12,9250,0,973,0,14826,9561,6740,0,497,0,497,1834,1774,60,61,12,8038,0,972,0,8571,9560,fiducial_notides_pericirc
0.001,5.0,41855,7738,6865,1127,10866,8099,8071,18359,4481,0,4481,2850,316,2534,12130,5,3374,0,0,0,58315,136,4082,1762,114,0,114,1778,176,1602,5871,3,104,0,0,0,15229,6,988,1552,3993,0,3993,248,70,178,2945,0,2294,0,0,0,13352,57,739,157,74,0,74,157,47,110,869,0,101,0,0,0,2179,57,7305,0,962,0,962,2593,2389,204,1826,12,8234,0,801,0,13199,8500,6344,0,402,0,402,1353,1308,45,86,12,7220,0,793,0,7702,8488,fiducial_notides_pericirc
0.002,5.0,39807,7211,7341,1135,9629,6331,9502,16455,3786,0,3786,2697,772,1925,13290,11,2786,0,0,0,58917,150,4753,1443,41,0,41,973,173,800,5733,6,35,0,0,0,14305,14,1332,1573,3941,0,3941,389,185,204,3198,1,2475,0,0,0,14348,16,744,166,54,0,54,171,69,102,926,1,43,0,0,0,2252,16,5873,0,1241,0,1241,2508,2326,182,1660,7,7203,0,760,0,12549,6684,5097,0,317,0,317,917,875,42,87,7,5593,0,651,0,6126,6532,fiducial_notides_pericirc
0.004,5.0,37815,3179,6884,955,5454,1662,12215,11111,4111,0,4111,3002,1864,1138,17691,14,1719,0,0,0,55079,99,2389,577,3,0,3,210,84,126,2600,0,2,0,0,0,6306,43,2458,1644,2305,0,2305,391,271,120,3484,5,1687,0,0,0,13429,27,674,181,25,0,25,75,43,32,752,5,22,0,0,0,1878,27,1680,0,1636,0,1636,2134,2014,120,1797,2,2266,0,1387,0,8358,2539,739,0,377,0,377,546,525,21,178,1,732,0,752,0,1524,1800,fiducial_notides_pericirc
0.006,5.0,35239,865,5565,610,5397,1608,9681,13915,902,0,902,2800,1805,995,12995,25,451,0,0,0,51709,52,364,419,0,0,0,81,48,33,443,0,3,0,0,0,1676,52,2153,1690,1370,0,1370,304,274,30,2691,0,1153,0,0,0,10845,28,374,186,13,0,13,37,31,6,411,0,13,0,0,0,1192,27,1514,0,1812,0,1812,2070,1976,94,1552,2,2048,0,1796,0,7821,2969,566,0,458,0,458,584,571,13,68,0,642,0,898,0,1295,1921,fiducial_notides_pericirc
0.008,5.0,32251,586,5387,393,5122,1523,10465,7972,1752,0,1752,3036,2230,806,14799,12,520,0,0,0,45457,53,419,109,0,0,0,57,52,5,474,0,2,0,0,0,1117,53,1636,1410,1828,0,1828,431,408,23,2417,0,1500,0,0,0,10438,42,135,188,27,0,27,43,37,6,183,0,22,0,0,0,745,39,1198,0,1953,0,1953,1968,1898,70,1139,0,2241,0,1739,0,7396,2842,542,0,467,0,467,514,505,9,23,0,628,0,872,0,1222,1824,fiducial_notides_pericirc
0.01,5.0,30132,848,5088,324,4941,1846,8742,8221,854,0,854,2636,1997,639,11897,10,406,0,0,0,46711,39,403,405,0,0,0,40,39,1,443,0,0,0,0,0,1656,39,1762,1067,1696,0,1696,383,364,19,2492,0,1368,0,0,0,9604,46,107,159,25,0,25,33,32,1,143,0,22,0,0,0,603,43,808,1,2273,0,2273,1826,1764,62,734,0,2080,0,2093,0,6632,3181,444,0,733,0,733,669,660,9,20,0,521,0,1305,0,1374,2318,fiducial_notides_pericirc
0.014,5.0,24314,40,4753,122,5083,1706,5782,5162,322,0,322,1700,1428,272,7735,9,376,0,0,0,40128,36,2,1,0,0,0,37,36,1,37,0,2,0,0,0,43,36,951,227,3080,0,3080,217,214,3,1504,0,2786,0,0,0,8902,21,35,12,52,0,52,22,22,0,67,0,43,0,0,0,225,18,728,8,2463,0,2463,1844,1808,36,603,0,1978,0,2455,0,6410,3672,417,1,632,0,632,656,648,8,21,0,506,0,1178,0,1273,2139,fiducial_notides_pericirc
0.017,5.0,22412,28,4154,124,5571,1887,3957,4972,50,0,50,1378,1189,189,5829,6,78,0,0,0,38478,66,0,2,0,0,0,25,25,0,23,0,2,0,0,0,31,24,1539,276,1827,0,1827,328,327,1,2022,0,1788,0,0,0,7959,50,53,1,30,0,30,39,39,0,92,0,31,0,0,0,213,34,744,0,2836,0,2836,1987,1947,40,501,0,2066,0,3000,0,6635,4497,453,0,717,0,717,717,711,6,14,0,543,0,1330,0,1376,2398,fiducial_notides_pericirc
0.02,5.0,16859,13,3584,114,6073,2142,2010,4175,31,0,31,637,555,82,3222,10,44,0,0,0,29664,44,0,0,0,0,0,11,11,0,11,0,0,0,0,0,13,10,1638,267,1095,0,1095,184,183,1,2187,0,1075,0,0,0,6899,46,73,0,15,0,15,21,21,0,99,0,15,0,0,0,209,19,880,0,3051,0,3051,2137,2113,24,463,0,2065,0,3540,0,6728,5407,509,0,795,0,795,838,832,6,10,0,613,0,1519,0,1518,2766,fiducial_notides_pericirc
0.03,5.0,8032,2,3386,174,6181,1950,334,2757,0,0,0,22,0,22,416,6,0,0,0,0,14991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2200,77,7,0,7,137,136,1,3273,0,8,0,0,0,6652,35,146,2,0,0,0,19,19,0,170,0,2,0,0,0,321,23,812,2,3174,0,3174,2192,2166,26,345,0,1752,0,4081,0,6286,6072,459,0,684,0,684,807,802,5,11,0,560,0,1379,0,1339,2561,fiducial_notides_pericirc
