Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.017,1.0,104804,187,23946,575,12796,9131,15427,18593,83,0,83,6688,5835,853,24606,41,298,0,0,0,177538,132,96,39,0,0,0,48,0,48,144,0,0,0,0,0,369,0,7989,1188,11862,0,11862,1696,1625,71,10622,37,11753,0,0,0,46192,283,295,30,191,0,191,43,37,6,351,1,194,0,0,0,1117,17,2777,0,5056,0,5056,4929,4669,260,2132,339,4975,0,5663,0,15775,9757,2751,0,4890,0,4890,1485,1401,84,73,317,3395,0,5663,0,8553,9704,fiducial_Hrad_5M
0.02,1.0,79516,26,20674,446,14660,11081,7650,15463,0,0,0,3046,2606,440,13667,78,31,0,0,0,138082,256,2,1,0,0,0,21,1,20,23,0,0,0,0,0,51,0,7543,1115,7945,0,7945,1192,1169,23,11320,53,7932,0,0,0,39954,521,222,16,116,0,116,27,24,3,314,1,116,0,0,0,873,13,3308,0,5663,0,5663,5648,5472,176,2092,449,5380,0,7156,0,16589,12657,3214,0,5490,0,5490,2371,2311,60,56,418,3869,0,7156,0,9632,12523,fiducial_Hrad_5M
0.03,1.0,39180,9,17747,441,15221,12065,1268,10971,0,0,0,169,8,161,1977,51,0,0,0,0,72402,8,0,1,0,0,0,0,0,0,1,1,0,0,0,0,16,0,9811,327,495,0,495,665,653,12,16762,106,492,0,0,0,35000,84,316,6,2,0,2,17,17,0,433,3,2,0,0,0,864,17,2389,6,5835,0,5835,6976,6839,137,1813,617,4251,0,9144,0,15292,15122,2226,0,5719,0,5719,4115,4063,52,52,582,2870,0,9143,0,9056,15067,fiducial_Hrad_5M
0.0001,3.0,146978,33838,31975,7093,36124,33268,8702,75670,6408,0,6408,7794,717,7077,21931,7782,1255,11,16,0,79408,1501,8271,17470,1161,0,1161,6820,368,6452,15128,4195,1220,6,16,0,57997,1317,6566,12076,12475,0,12475,18,0,18,16454,8006,2695,2,403,0,41105,3548,3701,2019,1287,0,1287,18,0,18,1989,1877,2682,0,403,0,8505,3548,18399,0,17434,0,17434,251,173,78,791,18514,19973,11,15344,0,38788,33381,17728,0,15359,0,15359,173,158,15,27,18030,17897,11,15344,0,33128,33379,fiducial_Hrad_5M
0.0002,3.0,154989,25772,28736,6029,27616,18055,10187,85589,4374,0,4374,7554,697,6857,21332,3834,887,3,1,0,86831,1107,9121,10712,248,0,248,5638,117,5521,14227,2194,829,0,1,0,46766,923,6379,11307,10459,0,10459,34,3,31,14283,3548,2714,0,103,0,36767,3138,3543,1865,553,0,553,33,3,30,1529,855,2532,0,103,0,7417,3138,16994,0,9699,0,9699,887,420,467,5393,1867,16527,0,5681,0,36790,18360,12070,0,5464,0,5464,514,375,139,82,1460,12351,0,5622,0,17778,18301,fiducial_Hrad_5M
0.0004,3.0,153133,31594,29722,6819,24258,19766,18719,68770,8297,0,8297,11064,533,10531,34527,4136,4011,0,0,0,123305,689,11719,9327,1391,0,1391,9117,176,8941,21069,2440,1197,0,0,0,60292,268,3198,5252,20200,0,20200,651,8,643,13871,4524,10063,4,258,0,52372,2927,2889,1634,1677,0,1677,594,8,586,1995,1050,2932,3,258,0,10467,2926,16006,0,4890,0,4890,3331,2846,485,3311,4351,17184,1,3749,0,27742,20718,13796,0,3585,0,3585,2381,2309,72,158,4042,15990,1,3618,0,18985,20534,fiducial_Hrad_5M
0.0006,3.0,162779,30243,30116,5944,42093,34639,21492,69603,14986,0,14986,12475,597,11878,38349,2895,11086,0,0,0,173793,621,13060,6622,760,0,760,9776,256,9520,23042,1523,577,0,0,0,58554,97,3273,4344,21368,0,21368,792,51,741,14476,2755,10940,1,97,0,56013,2244,2982,1380,882,0,882,689,48,641,2366,659,2101,1,97,0,9524,2243,29141,0,4384,0,4384,8545,7819,726,6507,2502,32238,0,3336,0,48621,35397,25195,0,3164,0,3164,6277,6177,100,319,2045,31038,0,3282,0,33974,35236,fiducial_Hrad_5M
0.0008,3.0,159047,30643,29400,5616,29455,19183,25044,57721,19084,0,19084,12859,564,12295,41760,2553,15744,0,0,0,187309,556,13565,6359,628,0,628,10065,297,9768,23804,1359,475,0,0,0,59799,88,3173,4094,20708,0,20708,1007,101,906,12548,2782,12345,3,74,0,55386,1838,2862,1089,791,0,791,867,98,769,2680,736,1773,1,74,0,9324,1838,15596,0,3589,0,3589,10237,9387,850,6613,2320,20923,1,1896,0,39331,19505,11291,0,1378,0,1378,6513,6394,119,329,1936,17003,1,1851,0,18899,19459,fiducial_Hrad_5M
0.001,3.0,154985,30952,28808,5573,21830,12711,27452,54727,17318,0,17318,12080,664,11416,43578,2761,13808,4,0,0,187688,267,14280,6539,657,0,657,9452,395,9057,23909,1398,501,1,0,0,60821,80,3026,4454,19586,0,19586,1208,224,984,12135,3204,11710,9,58,0,54628,1464,2805,1062,668,0,668,1030,210,820,2924,923,1529,1,58,0,9622,1464,10258,0,2165,0,2165,9351,8525,826,6127,1825,14241,1,1419,0,30521,13019,7622,0,897,0,897,4190,4067,123,397,1419,10897,1,1417,0,12413,12999,fiducial_Hrad_5M
0.002,3.0,151678,31289,29158,5912,18663,8120,29969,57401,13494,0,13494,11010,2157,8853,45222,1335,9763,0,0,0,203466,266,17771,6126,394,0,394,6980,1152,5828,24885,651,275,0,0,0,61904,44,4135,4770,17755,0,17755,1908,760,1148,11924,1380,11914,0,20,0,56362,434,3244,966,337,0,337,1365,524,841,4394,768,532,0,20,0,11371,434,5912,0,2861,0,2861,9826,9068,758,6288,937,9362,1,2959,0,28002,9193,3818,0,1573,0,1573,2728,2626,102,488,610,4689,1,2943,0,7100,9137,fiducial_Hrad_5M
