Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.006,1.0,25058,1952,5393,1080,620,106,4068,9642,579,0,579,2136,1290,846,6829,26,7,0,0,0,32518,0,1603,54,0,0,0,292,76,216,1897,9,0,0,0,0,3895,0,2252,1228,1540,0,1540,324,289,35,2793,25,1339,0,0,0,10630,6,842,109,14,0,14,115,94,21,956,13,15,0,0,0,2150,6,47,0,33,0,33,538,450,88,141,40,438,0,40,0,1146,90,23,0,31,0,31,52,26,26,13,27,53,0,40,0,122,90,fiducial_qcbse
0.008,1.0,23359,742,5010,342,545,88,4031,5801,1272,0,1272,2384,1674,710,7717,50,23,0,0,0,28193,0,622,21,0,0,0,98,3,95,720,5,0,0,0,0,1481,0,1637,1008,1900,0,1900,385,343,42,2275,5,1663,0,0,0,9768,0,173,93,18,0,18,57,41,16,235,1,14,0,0,0,681,0,37,0,28,0,28,475,392,83,120,32,379,0,42,0,1007,74,17,0,26,0,26,45,23,22,7,27,39,0,42,0,102,74,fiducial_qcbse
0.01,1.0,22464,97,4674,250,557,86,3394,6048,506,0,506,2007,1467,540,5925,23,46,0,0,0,32023,0,0,67,0,0,0,30,0,30,30,0,0,0,0,0,193,0,1727,744,1723,0,1723,287,246,41,2266,9,1490,0,0,0,8867,0,140,63,24,0,24,23,16,7,167,1,20,0,0,0,500,0,11,1,31,0,31,479,397,82,99,33,369,0,54,0,963,79,6,0,27,0,27,53,38,15,3,30,29,0,54,0,92,79,fiducial_qcbse
0.014,1.0,20055,19,4737,100,463,90,2708,3694,47,0,47,1393,1161,232,4383,8,120,0,0,0,31565,0,0,1,0,0,0,18,0,18,18,0,0,0,0,0,37,0,741,176,3339,0,3339,206,186,20,1263,0,3059,0,0,0,8916,0,20,4,72,0,72,4,3,1,37,0,59,0,0,0,198,0,12,3,31,0,31,370,309,61,52,34,307,0,54,0,731,94,9,0,27,0,27,54,37,17,2,30,34,0,54,0,85,94,fiducial_qcbse
0.017,1.0,20126,18,4325,88,519,211,2254,3715,15,0,15,1226,1070,156,4004,12,53,0,0,0,33964,34,0,0,0,0,0,16,2,14,16,0,0,0,0,0,34,0,1417,200,2351,0,2351,123,106,17,1726,6,2325,0,0,0,8321,49,43,5,32,0,32,3,3,0,53,0,30,0,0,0,172,0,0,0,35,0,35,479,439,40,34,43,288,0,193,0,687,341,0,0,31,0,31,180,170,10,1,41,17,0,193,0,81,340,fiducial_qcbse
0.02,1.0,15562,7,3900,67,690,391,1139,3080,0,0,0,601,519,82,2369,19,8,0,0,0,27018,47,0,0,0,0,0,6,0,6,6,0,0,0,0,0,13,0,1400,207,1628,0,1628,54,49,5,2001,13,1629,0,0,0,7488,120,31,2,22,0,22,1,0,1,43,0,22,0,0,0,130,0,0,0,40,0,40,643,608,35,27,47,282,0,375,0,663,703,0,0,39,0,39,352,341,11,1,45,15,0,375,0,81,700,fiducial_qcbse
0.03,1.0,7758,2,3344,63,1033,768,199,2219,0,0,0,20,0,20,317,8,0,0,0,0,14278,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1877,39,101,0,101,21,20,1,3174,19,100,0,0,0,6595,15,41,0,0,0,0,0,0,0,63,1,0,0,0,0,126,0,0,0,67,0,67,964,937,27,20,89,260,0,751,0,695,1366,0,0,64,0,64,704,694,10,0,86,17,0,751,0,170,1365,fiducial_qcbse
0.0001,3.0,29368,6733,6307,1315,7256,6680,1706,14988,1306,0,1306,1632,142,1490,4466,1553,223,5,6,0,15882,278,1621,3445,228,0,228,1425,78,1347,3058,824,222,4,6,0,11558,245,1233,2345,2572,0,2572,3,0,3,3363,1630,457,1,74,0,8195,622,650,387,266,0,266,3,0,3,398,377,456,1,74,0,1596,622,3651,0,3553,0,3553,43,29,14,154,3764,3975,2,3125,0,7801,6697,3520,0,3130,0,3130,27,25,2,4,3666,3551,2,3125,0,6659,6695,fiducial_qcbse
0.0002,3.0,30867,5078,5763,1136,5476,3537,1960,16997,864,0,864,1564,131,1433,4307,775,97,0,0,0,17319,138,1726,2136,42,0,42,1165,17,1148,2856,435,84,0,0,0,9281,105,1224,2266,2159,0,2159,8,0,8,2966,723,455,0,12,0,7460,529,625,394,105,0,105,8,0,8,315,167,415,0,12,0,1457,529,3331,0,1985,0,1985,153,70,83,1053,370,3290,0,1131,0,7341,3596,2362,0,1090,0,1090,84,63,21,13,285,2406,0,1118,0,3488,3581,fiducial_qcbse
0.0004,3.0,30225,6040,5765,1280,3801,2877,3386,13734,1581,0,1581,2230,102,2128,6536,813,741,0,0,0,23874,133,2092,1810,294,0,294,1836,38,1798,3987,486,242,0,0,0,11548,46,572,1017,3985,0,3985,116,2,114,2666,899,1972,0,54,0,10268,522,522,321,331,0,331,105,2,103,378,198,527,0,54,0,1990,522,2514,0,828,0,828,453,353,100,686,854,2514,0,599,0,4623,2969,2054,0,567,0,567,256,241,15,33,799,2271,0,573,0,2826,2927,fiducial_qcbse
