Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.001,3.0,25703,7240,3244,1314,2071,1987,5191,10886,0,0,0,891,330,561,6009,201,175,0,0,0,27250,194,5003,1245,0,0,0,891,330,561,5820,201,175,0,0,0,12442,188,815,944,1215,0,1215,141,48,93,1450,21,728,0,41,0,5429,819,763,225,172,0,172,139,48,91,322,11,726,0,41,0,1789,819,761,0,0,0,0,1301,1287,14,93,149,1971,0,1,0,1958,2160,759,0,0,0,0,1225,1220,5,15,149,1971,0,1,0,1802,2160,fiducial_klencki
0.002,3.0,26281,7782,3175,1345,1645,1374,5860,11478,0,0,0,1002,295,707,6819,107,129,0,0,0,32808,139,5530,1166,0,0,0,1001,295,706,6487,107,129,0,0,0,14352,139,828,982,902,0,902,336,168,168,1486,14,585,0,21,0,5573,521,714,182,115,0,115,326,165,161,649,12,493,0,21,0,2155,521,384,0,0,0,0,1252,1185,67,307,38,1327,0,3,0,1870,1401,383,0,0,0,0,990,980,10,44,36,1327,0,3,0,1350,1395,fiducial_klencki
0.004,3.0,25269,8143,4984,2340,1254,768,6802,9264,0,0,0,1208,620,588,8053,40,29,0,0,0,30887,31,6685,209,0,0,0,1191,620,571,7905,39,29,0,0,0,15827,31,2523,1379,558,0,558,424,314,110,3140,11,394,0,0,0,9525,245,1686,195,61,0,61,391,291,100,1890,8,255,0,0,0,4423,245,382,0,0,0,0,868,823,45,553,13,668,0,30,0,1649,852,382,0,0,0,0,385,376,9,70,10,668,0,30,0,707,828,fiducial_klencki
0.006,3.0,26150,7657,5564,2400,1403,878,6140,9876,0,0,0,1500,905,595,7658,26,36,0,0,0,34680,37,6008,130,0,0,0,1497,905,592,7490,26,36,0,0,0,15093,37,2739,1376,978,0,978,412,361,51,3843,7,312,0,0,0,10923,38,1795,151,107,0,107,339,294,45,2153,5,96,0,0,0,4743,38,438,0,0,0,0,963,909,54,588,20,742,0,72,0,1747,1054,438,0,0,0,0,439,424,15,64,19,742,0,72,0,780,973,fiducial_klencki
0.008,3.0,24242,8388,5217,2101,1483,948,6371,5901,2,0,2,2097,1603,494,8510,24,13,0,0,0,29940,14,6183,80,0,0,0,2097,1603,494,8294,22,13,0,0,0,16548,14,2403,1121,922,0,922,681,616,65,3674,4,358,0,0,0,10122,21,1383,130,89,0,89,490,437,53,1894,0,77,0,0,0,4145,21,429,0,0,0,0,1049,1018,31,589,12,817,0,73,0,1760,1196,429,0,0,0,0,518,509,9,58,12,817,0,73,0,801,1093,fiducial_klencki
0.01,3.0,24444,7730,5366,1977,1344,914,5726,6204,3,0,3,2001,1569,432,7793,19,2,0,0,0,35972,3,5516,197,0,0,0,1999,1567,432,7531,15,2,0,0,0,15332,3,2759,846,832,0,832,724,657,67,3830,7,514,0,2,0,10157,39,1362,94,120,0,120,393,346,47,1749,5,132,0,2,0,3864,39,345,1,0,0,0,963,916,47,442,18,786,0,81,0,1525,1092,345,0,0,0,0,568,560,8,47,18,786,0,81,0,746,1081,fiducial_klencki
0.014,3.0,20719,4893,3496,1073,1317,959,3508,3697,0,0,0,1288,1093,195,5164,8,0,0,0,0,32879,1,3349,1,0,0,0,1283,1092,191,4892,6,0,0,0,0,9734,1,1591,207,518,0,518,841,787,54,2552,4,485,0,13,0,6239,91,553,6,96,0,96,385,354,31,895,3,159,0,13,0,1983,91,277,5,0,0,0,988,947,41,331,17,796,0,138,0,1211,1323,277,0,0,0,0,682,674,8,26,17,795,0,138,0,612,1306,fiducial_klencki
0.017,3.0,21087,4468,4870,1424,1450,1188,3029,3810,0,0,0,1308,1156,152,4923,12,0,0,0,0,35879,34,2879,9,0,0,0,1110,962,148,4457,9,0,0,0,0,8906,0,3050,246,426,0,426,639,594,45,4136,6,408,0,6,0,9180,123,979,5,70,0,70,273,248,25,1304,1,109,0,6,0,2704,64,365,0,0,0,0,1080,1056,24,279,16,990,0,177,0,1194,1697,365,0,0,0,0,822,813,9,21,16,990,0,177,0,690,1685,fiducial_klencki
0.02,3.0,16086,2167,5361,1507,1536,1293,1508,3099,0,0,0,720,634,86,2882,22,0,0,0,0,28063,48,1296,0,0,0,0,399,319,80,2166,12,0,0,0,0,4316,4,2842,235,356,0,356,532,506,26,4686,18,376,0,1,0,10172,284,929,2,59,0,59,198,186,12,1393,3,111,0,1,0,2878,99,387,1,0,0,0,1141,1130,11,261,24,1068,0,200,0,1161,1898,387,0,0,0,0,905,902,3,27,24,1066,0,200,0,725,1860,fiducial_klencki
0.03,3.0,7863,26,7263,1852,1742,1486,245,2279,0,0,0,19,0,19,362,7,0,0,0,0,14488,3,13,0,0,0,0,3,0,3,24,0,0,0,0,0,51,0,3988,61,111,0,111,326,319,7,6807,53,364,0,0,0,14066,353,1214,2,6,0,6,24,24,0,1590,12,260,0,0,0,3431,263,430,0,8,0,8,1302,1287,15,256,43,1243,0,241,0,1494,1986,422,0,8,0,8,1056,1052,4,28,38,1217,0,241,0,1024,1948,fiducial_klencki
