Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.017,3.0,20882,40,3697,83,3821,362,2910,3810,18,0,18,1252,1099,153,4659,11,59,0,0,0,35466,47,12,9,0,0,0,17,13,4,28,0,1,0,0,0,65,13,1215,246,1747,0,1747,313,305,8,1659,4,1718,0,0,0,7115,42,32,5,31,0,31,14,13,1,46,0,32,0,0,0,157,9,456,0,1403,0,1403,1958,1927,31,913,191,2809,0,95,0,7214,419,112,0,100,0,100,150,144,6,143,69,177,0,42,0,418,306,
0.02,3.0,15876,7,3174,62,4120,395,1444,3099,2,0,2,603,523,80,2661,17,11,0,0,0,27647,51,0,0,0,0,0,6,6,0,6,0,0,0,0,0,8,5,1194,235,1133,0,1133,191,188,3,1750,5,1126,0,0,0,6088,77,25,2,19,0,19,9,9,0,41,0,19,0,0,0,114,8,570,1,1467,0,1467,2076,2051,25,1007,238,2976,0,130,0,7516,711,145,0,104,0,104,146,143,3,168,69,180,0,47,0,454,336,
0.03,3.0,7860,2,2612,68,3400,356,245,2279,0,0,0,20,0,20,359,8,0,0,0,0,14482,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1485,61,32,0,32,129,129,0,2490,15,30,0,0,0,5122,26,43,2,0,0,0,9,9,0,66,1,0,0,0,0,127,9,417,0,1285,0,1285,1696,1677,19,728,267,2510,0,160,0,6324,472,99,0,99,0,99,158,156,2,129,90,166,0,61,0,409,303,
0.0001,5.0,30259,7070,7383,1451,17649,12310,1756,15034,1634,0,1634,2099,164,1935,5457,1821,83,6,0,0,17475,39,1570,3491,206,0,206,1794,89,1705,3503,754,74,5,0,0,12582,5,1289,2423,3458,0,3458,76,28,48,4801,1975,91,1,0,0,11014,4,673,465,233,0,233,74,28,46,922,482,64,0,0,0,2580,4,8655,0,6083,0,6083,2901,2795,106,11012,6572,6635,71,0,0,32092,3183,6810,0,3509,0,3509,1989,1978,11,8249,4452,4061,68,0,0,21435,3175,
0.0002,5.0,31590,5478,6514,1405,17460,10979,2105,17029,1037,0,1037,1937,135,1802,5055,883,40,0,0,0,18721,34,1787,2168,49,0,49,1468,14,1454,3292,419,16,0,0,0,10230,1,1278,2356,2702,0,2702,82,15,67,3950,1131,144,0,0,0,9489,2,671,483,169,0,169,78,15,63,876,380,46,0,0,0,2575,2,11015,0,3243,0,3243,3192,2957,235,13749,1397,3709,14,0,0,28291,6606,8455,0,861,0,861,1663,1633,30,9657,1150,1322,14,0,0,15845,6107,
0.0004,5.0,31044,6131,6476,1499,12729,7847,3656,13800,1836,0,1836,2459,144,2315,7213,970,817,0,0,0,25394,93,2231,1865,200,0,200,1831,65,1766,4118,452,147,0,0,0,11837,2,819,1094,4325,0,4325,167,6,161,3751,1228,1575,0,0,0,12109,4,729,397,244,0,244,129,4,125,975,376,127,0,0,0,2934,4,8985,0,1317,0,1317,2419,2173,246,11132,1488,1595,16,0,0,22946,2496,6599,0,356,0,356,891,866,25,7239,1148,608,15,0,0,13351,2338,
0.0006,5.0,32698,5667,6368,1364,9556,3277,4208,13928,3078,0,3078,2590,128,2462,7721,656,2249,1,0,0,34868,121,2462,1336,70,0,70,1794,47,1747,4288,274,42,0,0,0,11084,1,856,965,4312,0,4312,173,17,156,3640,813,1710,2,0,0,12308,6,738,344,152,0,152,130,11,119,937,311,83,0,0,0,2693,6,6333,0,726,0,726,2492,2256,236,8421,653,1131,1,2,0,18411,680,2620,0,48,0,48,609,585,24,3005,409,270,1,2,0,5985,567,
0.0008,5.0,31993,5720,6127,1318,6138,1847,4969,11574,3852,0,3852,2698,160,2538,8452,576,3163,1,0,0,37734,108,2589,1248,86,0,86,1794,69,1725,4424,259,48,0,0,0,11242,5,892,872,4083,0,4083,201,22,179,3158,806,2030,0,0,0,11922,3,753,292,133,0,133,139,15,124,947,327,79,0,0,0,2618,3,3149,0,600,0,600,2381,2130,251,4828,582,1304,3,2,0,11807,453,1283,0,43,0,43,521,493,28,1532,374,313,3,2,0,3250,442,
0.001,5.0,31223,5769,6082,1264,4620,1266,5453,10899,3626,0,3626,2514,219,2295,8818,637,2873,2,0,0,37901,46,2748,1258,98,0,98,1664,129,1535,4449,268,62,0,0,0,11395,4,871,977,3898,0,3898,243,42,201,3065,896,1959,1,0,0,11853,5,747,258,106,0,106,152,30,122,941,340,65,1,0,0,2512,5,2036,0,358,0,358,2217,2005,212,3562,553,1047,2,5,0,8874,347,816,0,25,0,25,425,400,25,1004,328,259,1,3,0,2206,326,
0.002,5.0,30269,5160,5867,1078,3802,714,5941,11484,2753,0,2753,2154,421,1733,8881,286,2049,0,0,0,40566,67,3095,1172,43,0,43,849,114,735,3974,117,14,0,0,0,10264,12,995,1004,3419,0,3419,340,143,197,2623,425,2139,0,0,0,11420,11,667,204,69,0,69,138,48,90,832,239,42,0,0,0,2143,11,1193,0,560,0,560,2040,1864,176,2348,256,1433,0,13,0,7351,234,464,0,43,0,43,207,190,17,549,129,155,0,10,0,1221,207,
0.004,5.0,28989,2087,5512,708,3464,399,6985,9264,2488,0,2488,2264,1210,1054,10778,69,1024,0,0,0,38035,50,1701,209,4,0,4,173,60,113,1876,12,2,0,0,0,4136,31,2013,1393,1674,0,1674,349,247,102,2820,125,1228,0,0,0,10762,6,430,209,19,0,19,50,25,25,487,55,12,0,0,0,1409,6,834,0,819,0,819,1807,1693,114,1640,73,1808,0,13,0,6705,216,201,0,64,0,64,134,125,9,260,32,130,0,9,0,615,183,
0.006,5.0,27710,281,4489,414,3603,350,6306,9876,631,0,631,2271,1405,866,9020,26,234,0,0,0,37749,36,88,130,0,0,0,62,36,26,150,0,0,0,0,0,524,36,1835,1382,949,0,949,277,243,34,2297,22,777,0,0,0,8802,18,211,156,8,0,8,39,32,7,251,4,7,0,0,0,809,18,811,0,940,0,940,1850,1760,90,1512,76,2069,0,21,0,6946,257,150,0,61,0,61,139,130,9,208,30,130,0,12,0,478,222,
0.008,5.0,26098,187,3935,253,3483,338,6358,5901,1421,0,1421,2551,1849,702,10122,52,257,0,0,0,33596,41,60,80,0,0,0,46,44,2,106,0,0,0,0,0,331,41,1230,1125,1145,0,1145,359,333,26,1807,0,939,0,0,0,7593,22,71,134,14,0,14,34,30,4,108,0,11,0,0,0,486,19,663,0,1021,0,1021,1794,1730,64,1272,84,2180,0,27,0,6691,266,131,0,80,0,80,127,124,3,172,31,151,0,15,0,471,205,
0.01,5.0,25114,362,3823,191,3072,288,5632,6204,617,0,617,2159,1630,529,8236,23,229,0,0,0,37294,31,134,197,0,0,0,31,31,0,165,0,0,0,0,0,692,31,1292,849,1178,0,1178,319,295,24,1868,3,932,0,0,0,7154,19,57,97,17,0,17,20,19,1,83,1,11,0,0,0,364,15,438,1,1098,0,1098,1500,1439,61,883,97,2117,0,37,0,5839,234,111,0,64,0,64,113,112,1,142,37,126,0,20,0,383,193,
0.014,5.0,20905,37,3655,93,3124,294,3373,3697,235,0,235,1406,1185,221,5069,7,281,0,0,0,33255,18,16,1,0,0,0,20,19,1,34,0,2,0,0,0,55,18,574,208,2278,0,2278,337,329,8,1192,1,2016,0,0,0,6777,23,21,7,43,0,43,21,21,0,49,0,37,0,0,0,167,18,413,7,1130,0,1130,1527,1495,32,832,109,2198,0,40,0,5856,292,94,0,64,0,64,136,133,3,125,45,144,0,25,0,351,237,
0.017,5.0,20844,41,3270,83,3432,321,2891,3810,26,0,26,1233,1083,150,4616,11,64,0,0,0,35387,50,12,9,0,0,0,18,18,0,29,0,1,0,0,0,64,16,1094,246,1458,0,1458,312,307,5,1523,5,1427,0,0,0,6276,38,32,5,24,0,24,20,20,0,53,0,25,0,0,0,148,17,430,0,1336,0,1336,1662,1636,26,876,143,2482,0,70,0,6464,392,107,0,98,0,98,116,115,1,143,42,154,0,24,0,384,258,
0.02,5.0,15885,12,2769,59,3767,366,1440,3099,22,0,22,597,519,78,2650,17,31,0,0,0,27642,73,0,0,0,0,0,11,11,0,11,0,0,0,0,0,13,10,1077,235,903,0,903,197,194,3,1579,5,892,0,0,0,5300,58,20,2,13,0,13,17,17,0,44,0,13,0,0,0,102,15,542,1,1429,0,1429,1789,1770,19,958,217,2683,0,119,0,6954,567,138,0,97,0,97,131,130,1,166,46,172,0,28,0,424,308,
0.03,5.0,7860,3,2313,73,3015,302,245,2279,0,0,0,19,0,19,359,8,0,0,0,0,14481,4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,5,1,1319,61,9,0,9,150,150,0,2214,11,7,0,0,0,4509,46,40,2,0,0,0,24,24,0,71,0,0,0,0,0,122,24,398,0,1186,0,1186,1429,1413,16,697,248,2172,0,144,0,5549,477,92,0,81,0,81,129,129,0,128,45,142,0,32,0,330,274,
