Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.002,3.0,34700,6528,6872,1424,3148,1269,7514,12905,3452,0,3452,2357,549,1808,11181,1587,2217,5,0,0,48186,91,3965,1109,68,0,68,1381,214,1167,5354,365,64,2,0,0,12952,10,1065,1244,4065,0,4065,368,147,221,2906,1442,2595,6,13,0,13301,132,884,131,136,0,136,273,97,176,1080,275,200,2,13,0,2714,132,915,0,500,0,500,1722,1581,141,1045,389,1644,13,449,0,4833,1426,588,0,240,0,240,441,418,23,73,144,748,4,448,0,1113,1423,fiducial_notides
0.004,3.0,32937,4373,6201,908,3363,1535,9719,8614,3535,0,3535,2588,1454,1134,14696,1310,1213,12,0,0,44826,49,3386,463,66,0,66,457,165,292,3843,145,66,3,0,0,8714,23,1796,1299,2660,0,2660,348,217,131,2898,1211,1919,14,0,0,12099,11,562,141,89,0,89,116,45,71,701,179,66,0,0,0,1799,11,974,0,654,0,654,1729,1607,122,977,254,1608,25,774,0,4880,1835,701,0,424,0,424,410,393,17,55,96,756,6,724,0,1305,1765,fiducial_notides
0.006,3.0,30606,1105,4704,475,3101,1274,7572,10784,817,0,817,2294,1368,926,10403,750,333,13,0,0,42407,31,691,324,3,0,3,86,31,55,776,6,4,0,0,0,2177,31,1671,1316,1391,0,1391,278,232,46,2214,576,1134,6,0,0,9192,18,262,157,19,0,19,36,27,9,302,45,16,0,0,0,932,17,727,0,724,0,724,1647,1531,116,929,278,1285,22,886,0,4553,1642,396,0,468,0,468,410,392,18,55,78,432,9,787,0,1037,1511,fiducial_notides
0.008,3.0,28470,495,4397,336,3014,1227,8164,5976,1445,0,1445,2498,1724,774,11856,476,295,4,0,0,37423,36,348,97,0,0,0,49,35,14,396,0,1,0,0,0,952,36,1289,1140,1500,0,1500,386,354,32,1981,223,1206,2,0,0,8492,26,123,159,15,0,15,38,30,8,164,7,13,0,0,0,645,26,658,0,757,0,757,1592,1501,91,715,261,1412,28,883,0,4341,1674,422,0,446,0,446,359,348,11,19,59,466,10,742,0,984,1470,fiducial_notides
0.01,3.0,26939,676,4123,250,2801,1407,6812,6265,666,0,666,2115,1529,586,9441,281,202,6,0,0,39950,27,316,328,0,0,0,32,27,5,348,0,0,0,0,0,1324,27,1374,846,1357,0,1357,344,316,28,2006,126,1081,3,0,0,7708,34,83,123,15,0,15,28,24,4,116,4,11,0,0,0,465,34,422,5,881,0,881,1452,1381,71,469,238,1183,22,1104,0,3624,1883,314,0,593,0,593,500,493,7,10,87,355,7,1042,0,1005,1809,fiducial_notides
0.014,3.0,22789,39,3832,105,3005,1703,4560,3848,230,0,230,1364,1103,261,6165,112,246,2,0,0,36285,26,4,1,0,0,0,34,26,8,36,0,2,0,0,0,51,26,726,183,2444,0,2444,195,184,11,1191,82,2196,1,0,0,7088,15,33,7,46,0,46,18,18,0,58,1,40,0,0,0,194,15,492,11,932,0,932,1518,1458,60,385,259,1256,17,1303,0,3570,2320,431,0,682,0,682,590,584,6,14,92,477,6,1212,0,1209,2197,fiducial_notides
0.017,3.0,21503,26,3321,83,3146,1971,3150,3763,54,0,54,1117,940,177,4690,101,57,0,0,0,36029,30,0,1,0,0,0,24,21,3,23,0,1,0,0,0,30,21,1183,234,1460,0,1460,276,264,12,1574,85,1437,1,0,0,6379,41,34,1,23,0,23,23,23,0,59,1,23,0,0,0,144,22,499,0,1018,0,1018,1625,1576,49,331,293,1252,18,1559,0,3463,2819,450,0,763,0,763,758,751,7,10,113,500,7,1461,0,1297,2645,fiducial_notides
0.02,3.0,16317,11,2991,76,3407,2249,1508,3206,15,0,15,520,441,79,2531,123,30,0,0,0,28064,33,0,0,0,0,0,9,9,0,9,0,0,0,0,0,10,9,1226,227,993,0,993,142,135,7,1712,78,987,2,0,0,5761,40,44,2,15,0,15,9,9,0,58,0,16,0,0,0,142,10,603,0,1096,0,1096,1703,1664,39,298,345,1272,26,1832,0,3492,3311,546,0,815,0,815,888,880,8,9,139,598,10,1642,0,1459,3039,fiducial_notides
0.03,3.0,7975,2,2568,77,3329,2351,264,2085,0,0,0,26,0,26,368,45,0,0,0,0,14569,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1546,63,27,0,27,106,101,5,2436,139,30,0,0,0,5026,23,52,1,0,0,0,13,13,0,72,0,4,0,0,0,137,17,437,1,1070,0,1070,1818,1789,29,250,367,898,26,2177,0,2819,3832,369,0,751,0,751,1231,1226,5,7,164,416,7,1928,0,1203,3499,fiducial_notides
0.0001,5.0,34463,5458,8059,1215,17367,16273,2070,17403,3115,0,3115,1920,151,1769,7015,3596,141,16,0,0,23009,68,1841,1840,185,0,185,1583,30,1553,3502,1081,114,12,0,0,10217,4,1353,2412,4096,0,4096,54,4,50,4848,2781,640,2,90,0,12026,653,708,194,256,0,256,51,4,47,347,410,584,0,90,0,1527,653,11288,0,5406,0,5406,666,567,99,393,9157,12114,216,4857,0,18125,16555,11032,0,4680,0,4680,558,545,13,21,8474,11396,187,4856,0,15959,16551,fiducial_notides
0.0002,5.0,35124,5378,7251,1201,14070,8491,2422,17626,3064,0,3064,2054,158,1896,7456,3431,128,10,0,0,25695,92,1974,1727,97,0,97,1571,20,1551,3621,915,28,0,0,0,10272,4,1309,2216,3529,0,3529,77,9,68,3991,2422,903,20,73,0,10874,599,745,179,201,0,201,72,7,65,403,387,546,1,73,0,1613,599,9221,0,3523,0,3523,1318,1103,215,3015,6393,9255,278,1796,0,18474,9624,6414,0,1069,0,1069,1007,967,40,48,3451,7037,85,1406,0,7893,9066,fiducial_notides
0.0004,5.0,36775,6029,7211,1302,12210,10158,4202,16490,3715,0,3715,2516,162,2354,9390,3008,1111,7,0,0,35469,377,2451,1557,185,0,185,1831,24,1807,4327,775,144,2,0,0,11687,3,871,1327,4747,0,4747,187,12,175,3853,2119,1923,5,48,0,13157,433,748,133,271,0,271,149,10,139,632,415,489,0,48,0,2123,433,8727,0,1436,0,1436,2041,1810,231,1339,3779,9314,65,1553,0,13180,11194,7855,0,717,0,717,1585,1554,31,56,2724,8677,26,1425,0,9282,11010,fiducial_notides
0.0006,5.0,37106,6101,6991,1292,9464,6379,5024,15350,4550,0,4550,2676,145,2531,9779,2713,2542,8,0,0,42663,372,2734,1433,95,0,95,1833,48,1785,4611,619,55,0,0,0,11983,3,962,1211,4556,0,4556,185,20,165,3851,1983,1849,8,19,0,13219,295,830,132,192,0,192,138,14,124,785,428,356,1,19,0,2256,295,6748,0,568,0,568,2142,1876,266,2523,2071,6186,29,752,0,11778,7109,5103,0,124,0,124,1151,1122,29,90,1196,5595,11,694,0,5824,6919,fiducial_notides
0.0008,5.0,37320,6235,6945,1264,6395,4005,5905,14109,5055,0,5055,2757,157,2600,10405,2489,3387,7,0,0,47231,358,2913,1396,96,0,96,1827,64,1763,4782,560,56,0,0,0,12297,5,999,1145,4496,0,4496,209,28,181,3562,1948,2153,6,5,0,13354,145,823,117,179,0,179,144,14,130,899,456,243,1,5,0,2365,145,3994,1,500,0,500,1890,1632,258,1733,1155,4127,17,527,0,8380,4375,3184,0,120,0,120,700,667,33,108,602,3375,6,522,0,3635,4368,fiducial_notides
0.001,5.0,37226,6252,6870,1240,5536,3456,6320,14351,4586,0,4586,2615,205,2410,10570,2288,3033,4,0,0,48818,89,3107,1361,111,0,111,1669,82,1587,4813,519,75,0,0,0,12378,5,995,1235,4300,0,4300,233,39,194,3518,1934,2024,9,0,0,13327,70,815,129,146,0,146,149,25,124,957,462,154,1,0,0,2399,70,3280,0,377,0,377,1870,1663,207,1514,940,3562,10,453,0,7229,3810,2725,0,96,0,96,634,602,32,105,545,2899,3,452,0,3111,3799,fiducial_notides
0.002,5.0,34801,5612,6953,1127,4743,2550,7513,12905,3532,0,3532,2380,571,1809,11137,1688,2362,11,0,0,48388,99,3551,1109,54,0,54,896,113,783,4458,254,44,0,0,0,11169,13,1165,1244,4076,0,4076,343,133,210,3226,1743,2369,11,0,0,13554,12,730,131,117,0,117,149,45,104,916,366,80,0,0,0,2241,12,2289,0,526,0,526,1916,1734,182,1222,625,3105,23,406,0,6657,2790,1904,0,123,0,123,522,506,16,81,323,2093,5,376,0,2364,2731,fiducial_notides
0.004,5.0,32957,2452,5726,630,3008,838,9706,8614,3567,0,3567,2590,1459,1131,14576,1326,1353,32,0,0,44823,62,1770,463,41,0,41,177,60,117,1948,65,40,0,0,0,4871,30,1732,1299,2274,0,2274,323,205,118,2673,1049,1669,15,0,0,11122,18,390,141,37,0,37,62,28,34,462,110,27,0,0,0,1239,18,735,0,650,0,650,1617,1503,114,1048,232,1352,23,604,0,4736,1268,361,0,151,0,151,326,316,10,81,39,371,3,386,0,684,992,fiducial_notides
0.006,5.0,30662,664,4231,385,2996,836,7553,10784,879,0,879,2307,1387,920,10358,755,434,33,0,0,42510,36,281,324,0,0,0,58,32,26,337,0,2,0,0,0,1290,36,1504,1316,1113,0,1113,251,208,43,1976,487,899,7,0,0,8237,19,182,157,16,0,16,30,23,7,215,25,13,0,0,0,752,18,702,0,728,0,728,1563,1458,105,913,266,1264,29,818,0,4455,1531,312,0,170,0,170,354,339,15,39,33,352,5,445,0,599,1073,fiducial_notides
0.008,5.0,28442,475,3912,302,2892,796,8138,5976,1456,0,1456,2485,1719,766,11738,455,385,20,0,0,37352,37,338,97,0,0,0,39,36,3,376,0,1,0,0,0,911,37,1112,1140,1237,0,1237,344,318,26,1726,165,976,3,0,0,7540,32,90,159,13,0,13,40,32,8,130,1,13,0,0,0,573,31,608,0,775,0,775,1502,1416,86,721,282,1337,36,830,0,4227,1543,321,0,170,0,170,305,298,7,19,33,360,5,417,0,569,1023,fiducial_notides
0.01,5.0,26918,667,3746,246,2717,908,6783,6265,681,0,681,2108,1530,578,9372,281,250,5,0,0,39883,27,312,328,0,0,0,27,27,0,339,0,0,0,0,0,1306,27,1215,846,1179,0,1179,307,283,24,1792,103,918,1,0,0,6950,38,81,123,18,0,18,24,23,1,109,2,14,0,0,0,455,37,399,5,885,0,885,1387,1324,63,481,251,1177,27,1014,0,3630,1705,243,0,254,0,254,411,406,5,12,40,281,5,615,0,565,1251,fiducial_notides
0.014,5.0,22743,32,3463,95,2763,832,4536,3848,248,0,248,1325,1069,256,6120,113,245,3,0,0,36180,26,4,1,0,0,0,27,26,1,29,0,2,0,0,0,37,26,665,183,2157,0,2157,175,167,8,1094,55,1924,2,0,0,6356,19,31,7,36,0,36,20,19,1,59,1,29,0,0,0,173,16,421,11,882,0,882,1398,1351,47,440,265,1195,27,1067,0,3508,1897,256,0,186,0,186,390,386,4,14,40,294,3,524,0,516,1148,fiducial_notides
0.017,5.0,21443,25,2973,76,2936,938,3119,3763,69,0,69,1084,911,173,4622,94,65,2,0,0,35902,31,0,1,0,0,0,23,23,0,21,0,2,0,0,0,27,22,1081,234,1239,0,1239,261,256,5,1444,56,1219,0,0,0,5691,40,30,1,17,0,17,27,26,1,57,2,18,0,0,0,128,24,459,0,996,0,996,1477,1437,40,371,310,1231,28,1330,0,3479,2383,291,0,224,0,224,423,421,2,9,40,330,3,599,0,575,1301,fiducial_notides
0.02,5.0,16321,13,2627,67,3193,1037,1505,3206,41,0,41,504,431,73,2515,125,50,1,0,0,28069,31,0,0,0,0,0,11,11,0,11,0,0,0,0,0,13,10,1116,227,800,0,800,133,129,4,1544,63,791,0,0,0,5045,32,39,2,10,0,10,13,13,0,55,0,10,0,0,0,123,11,550,0,1045,0,1045,1593,1563,30,342,348,1218,31,1628,0,3411,2962,323,0,240,0,240,474,472,2,8,43,371,1,658,0,628,1446,fiducial_notides
0.03,5.0,7972,2,2288,77,3108,893,263,2085,0,0,0,25,0,25,365,44,0,0,0,0,14566,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1393,63,5,0,5,114,110,4,2179,103,7,0,0,0,4456,35,49,1,0,0,0,22,22,0,73,0,3,0,0,0,129,25,428,1,1040,0,1040,1636,1607,29,236,376,1043,32,1825,0,3032,3177,236,0,205,0,205,452,452,0,6,47,282,0,605,0,489,1297,fiducial_notides
