Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.008,1.0,1505,478,972,233,1001,629,492,392,69,0,69,548,269,279,1108,18,4,0,0,0,2995,0,194,95,10,0,10,179,59,120,382,6,1,0,0,0,953,0,211,351,152,0,152,258,228,30,532,11,89,0,0,0,1931,3,58,86,13,0,13,76,62,14,139,3,8,0,0,0,462,2,150,0,147,0,147,698,666,32,351,207,336,0,314,0,1345,650,126,0,140,0,140,360,345,15,57,204,258,0,314,0,609,646,fiducial_kick150
0.01,1.0,1095,342,779,148,930,636,297,433,17,0,17,333,168,165,651,9,1,0,0,0,2148,1,86,165,0,0,0,89,28,61,175,1,0,0,0,0,674,1,208,287,170,0,170,114,86,28,376,6,116,0,0,0,1542,10,41,63,14,0,14,30,18,12,73,2,12,0,0,0,286,10,118,0,187,0,187,620,577,43,256,218,295,0,379,0,1152,701,100,0,182,0,182,350,333,17,38,215,219,0,379,0,568,699,fiducial_kick150
0.014,1.0,506,104,638,62,936,737,156,200,5,0,5,113,50,63,272,0,10,0,0,0,949,0,29,28,0,0,0,43,8,35,71,0,2,0,0,0,200,0,96,96,352,0,352,92,84,8,227,1,315,0,0,0,1267,3,7,4,38,0,38,13,11,2,23,0,35,0,0,0,122,2,87,1,271,0,271,575,546,29,144,246,293,0,498,0,966,903,80,0,263,0,263,393,375,18,15,244,224,0,498,0,577,895,fiducial_kick150
0.017,1.0,412,69,491,59,1059,881,106,183,0,0,0,87,50,37,199,0,1,0,0,0,762,0,17,26,0,0,0,25,6,19,42,0,0,0,0,0,136,0,171,80,191,0,191,45,40,5,225,2,185,0,1,0,975,6,24,8,20,0,20,7,7,0,29,1,21,0,1,0,113,5,52,0,335,0,335,670,656,14,117,308,267,0,675,0,959,1156,50,0,321,0,321,509,499,10,9,307,197,0,675,0,611,1149,fiducial_kick150
0.02,1.0,194,30,347,41,1165,1003,38,105,0,0,0,25,15,10,74,2,1,0,0,0,355,0,7,14,0,0,0,7,2,5,15,1,0,0,0,0,57,0,129,52,117,0,117,19,18,1,178,0,117,0,0,0,690,3,21,2,12,0,12,4,4,0,27,0,12,0,0,0,80,2,63,0,363,0,363,736,725,11,90,340,284,0,791,0,954,1372,61,0,352,0,352,588,579,9,5,337,207,0,791,0,638,1365,fiducial_kick150
0.03,1.0,46,2,239,32,1373,1273,6,38,0,0,0,0,0,0,7,0,0,0,0,0,92,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,152,10,0,0,0,14,14,0,228,1,0,0,0,0,467,5,21,1,0,0,0,4,4,0,31,0,0,0,0,0,60,3,49,0,345,0,345,978,973,5,56,451,225,0,1092,0,832,1912,44,0,340,0,340,889,886,3,1,448,180,0,1092,0,637,1908,fiducial_kick150
0.0001,3.0,8801,5442,4033,1128,2024,1926,1858,4817,642,0,642,1433,91,1342,3673,1999,299,37,5,0,10729,252,1505,2316,265,0,265,1339,71,1268,2840,1377,281,33,5,0,8141,245,961,1711,1314,0,1314,13,1,12,1913,1219,374,28,34,0,4971,403,550,300,258,0,258,13,1,12,460,419,334,20,34,0,1370,403,745,0,1234,0,1234,35,24,11,36,1342,847,1,1141,0,2083,1916,729,0,1166,0,1166,24,22,2,7,1322,779,1,1140,0,1896,1913,fiducial_kick150
0.0002,3.0,8395,4529,3284,963,1428,1117,1781,5007,370,0,370,1216,38,1178,3199,1340,186,18,0,0,10525,151,1491,1817,126,0,126,1087,22,1065,2545,991,167,14,0,0,7186,148,807,1589,861,0,861,18,0,18,1367,686,315,14,12,0,3898,334,494,332,118,0,118,18,0,18,344,265,275,9,12,0,1212,334,683,0,644,0,644,96,50,46,166,180,817,0,445,0,1741,1088,583,0,465,0,465,67,48,19,34,146,643,0,440,0,1133,1083,fiducial_kick150
0.0004,3.0,7615,4745,2743,1128,1456,1271,1980,3461,392,0,392,1767,40,1727,3973,1431,180,16,0,0,11821,80,1644,1380,154,0,154,1564,33,1531,3239,1067,126,11,0,0,8491,65,498,831,1262,0,1262,146,3,143,1190,797,682,26,40,0,4354,379,381,291,330,0,330,126,2,124,370,339,427,17,40,0,1765,378,516,0,451,0,451,487,412,75,172,358,880,0,404,0,1539,1367,484,0,403,0,403,384,363,21,38,340,833,0,400,0,1189,1349,fiducial_kick150
0.0006,3.0,7833,4802,2260,939,2413,2079,1780,3635,511,0,511,1897,65,1832,3903,1149,294,11,0,0,13657,37,1532,1428,189,0,189,1652,50,1602,3232,907,142,7,0,0,9038,27,441,616,1030,0,1030,171,15,156,1086,488,552,15,6,0,3954,281,401,246,154,0,154,138,12,126,395,228,292,7,6,0,1539,281,940,0,486,0,486,984,901,83,359,291,1621,0,433,0,2726,2085,876,0,423,0,423,778,755,23,90,258,1561,0,428,0,2083,2066,fiducial_kick150
